date,ingredient_name,ingredient_unit,opening_stock,used_today,closing_stock,reorder_point,lead_time_days,reorder_flag
2023-09-11,chocolate,g,-89325.0,450.0,-89775.0,8000,5,True
2023-09-11,sugar,g,-373656.5,1610.0,-375266.5,10000,4,True
2023-09-12,coffee,g,-619078.0,2448.0,-621526.0,15000,7,True
2023-09-12,milk,ml,-4025080.0,13600.0,-4038680.0,60000,3,True
2023-09-12,chocolate,g,-89775.0,275.0,-90050.0,8000,5,True
2023-09-12,sugar,g,-375266.5,1468.5,-376735.0,10000,4,True
2023-09-13,coffee,g,-621526.0,2358.0,-623884.0,15000,7,True
2023-09-13,milk,ml,-4038680.0,14440.0,-4053120.0,60000,3,True
2023-09-13,chocolate,g,-90050.0,275.0,-90325.0,8000,5,True
2023-09-13,sugar,g,-376735.0,1433.5,-378168.5,10000,4,True
2023-09-14,coffee,g,-623884.0,2520.0,-626404.0,15000,7,True
2023-09-14,milk,ml,-4053120.0,15800.0,-4068920.0,60000,3,True
2023-09-14,chocolate,g,-90325.0,325.0,-90650.0,8000,5,True
2023-09-14,sugar,g,-378168.5,1530.5,-379699.0,10000,4,True
2023-09-15,coffee,g,-626404.0,3114.0,-629518.0,15000,7,True
2023-09-15,milk,ml,-4068920.0,19840.0,-4088760.0,60000,3,True
2023-09-15,chocolate,g,-90650.0,500.0,-91150.0,8000,5,True
2023-09-15,sugar,g,-379699.0,1890.0,-381589.0,10000,4,True
2023-09-16,coffee,g,-629518.0,3078.0,-632596.0,15000,7,True
2023-09-16,milk,ml,-4088760.0,18520.0,-4107280.0,60000,3,True
2023-09-16,chocolate,g,-91150.0,425.0,-91575.0,8000,5,True
2023-09-16,sugar,g,-381589.0,1859.0,-383448.0,10000,4,True
2023-09-17,coffee,g,-632596.0,3330.0,-635926.0,15000,7,True
2023-09-17,milk,ml,-4107280.0,20620.0,-4127900.0,60000,3,True
2023-09-17,chocolate,g,-91575.0,425.0,-92000.0,8000,5,True
2023-09-17,sugar,g,-383448.0,1980.0,-385428.0,10000,4,True
2023-09-18,coffee,g,-635926.0,2340.0,-638266.0,15000,7,True
2023-09-18,milk,ml,-4127900.0,14880.0,-4142780.0,60000,3,True
2023-09-18,chocolate,g,-92000.0,450.0,-92450.0,8000,5,True
2023-09-18,sugar,g,-385428.0,1457.5,-386885.5,10000,4,True
2023-09-19,coffee,g,-638266.0,2124.0,-640390.0,15000,7,True
2023-09-19,milk,ml,-4142780.0,13800.0,-4156580.0,60000,3,True
2023-09-19,chocolate,g,-92450.0,300.0,-92750.0,8000,5,True
2023-09-19,sugar,g,-386885.5,1324.0,-388209.5,10000,4,True
2023-09-20,coffee,g,-640390.0,1980.0,-642370.0,15000,7,True
2023-09-20,milk,ml,-4156580.0,12980.0,-4169560.0,60000,3,True
2023-09-20,chocolate,g,-92750.0,400.0,-93150.0,8000,5,True
2023-09-20,sugar,g,-388209.5,1251.0,-389460.5,10000,4,True
2023-09-21,coffee,g,-642370.0,2412.0,-644782.0,15000,7,True
2023-09-21,milk,ml,-4169560.0,16280.0,-4185840.0,60000,3,True
2023-09-21,chocolate,g,-93150.0,475.0,-93625.0,8000,5,True
2023-09-21,sugar,g,-389460.5,1499.0,-390959.5,10000,4,True
2023-09-22,coffee,g,-644782.0,2682.0,-647464.0,15000,7,True
2023-09-22,milk,ml,-4185840.0,17680.0,-4203520.0,60000,3,True
2023-09-22,chocolate,g,-93625.0,500.0,-94125.0,8000,5,True
2023-09-22,sugar,g,-390959.5,1681.5,-392641.0,10000,4,True
2023-09-23,coffee,g,-647464.0,2790.0,-650254.0,15000,7,True
2023-09-23,milk,ml,-4203520.0,17240.0,-4220760.0,60000,3,True
2023-09-23,chocolate,g,-94125.0,475.0,-94600.0,8000,5,True
2023-09-23,sugar,g,-392641.0,1701.5,-394342.5,10000,4,True
2023-09-24,coffee,g,-650254.0,3384.0,-653638.0,15000,7,True
2023-09-24,milk,ml,-4220760.0,19320.0,-4240080.0,60000,3,True
2023-09-24,chocolate,g,-94600.0,300.0,-94900.0,8000,5,True
2023-09-24,sugar,g,-394342.5,1982.5,-396325.0,10000,4,True
2023-09-25,coffee,g,-653638.0,2700.0,-656338.0,15000,7,True
2023-09-25,milk,ml,-4240080.0,16000.0,-4256080.0,60000,3,True
2023-09-25,chocolate,g,-94900.0,350.0,-95250.0,8000,5,True
2023-09-25,sugar,g,-396325.0,1600.5,-397925.5,10000,4,True
2023-09-26,coffee,g,-656338.0,2610.0,-658948.0,15000,7,True
2023-09-26,milk,ml,-4256080.0,15160.0,-4271240.0,60000,3,True
2023-09-26,chocolate,g,-95250.0,350.0,-95600.0,8000,5,True
2023-09-26,sugar,g,-397925.5,1575.5,-399501.0,10000,4,True
2023-09-27,coffee,g,-658948.0,2700.0,-661648.0,15000,7,True
2023-09-27,milk,ml,-4271240.0,15660.0,-4286900.0,60000,3,True
2023-09-27,chocolate,g,-95600.0,300.0,-95900.0,8000,5,True
2023-09-27,sugar,g,-399501.0,1583.0,-401084.0,10000,4,True
2023-09-28,coffee,g,-661648.0,2394.0,-664042.0,15000,7,True
2023-09-28,milk,ml,-4286900.0,15460.0,-4302360.0,60000,3,True
2023-09-28,chocolate,g,-95900.0,350.0,-96250.0,8000,5,True
2023-09-28,sugar,g,-401084.0,1446.0,-402530.0,10000,4,True
2023-09-29,coffee,g,-664042.0,3024.0,-667066.0,15000,7,True
2023-09-29,milk,ml,-4302360.0,17700.0,-4320060.0,60000,3,True
2023-09-29,chocolate,g,-96250.0,375.0,-96625.0,8000,5,True
2023-09-29,sugar,g,-402530.0,1811.0,-404341.0,10000,4,True
2023-09-30,coffee,g,-667066.0,3096.0,-670162.0,15000,7,True
2023-09-30,milk,ml,-4320060.0,18960.0,-4339020.0,60000,3,True
2023-09-30,chocolate,g,-96625.0,525.0,-97150.0,8000,5,True
2023-09-30,sugar,g,-404341.0,1928.5,-406269.5,10000,4,True
2023-10-01,coffee,g,-670162.0,3132.0,-673294.0,15000,7,True
2023-10-01,milk,ml,-4339020.0,21000.0,-4360020.0,60000,3,True
2023-10-01,chocolate,g,-97150.0,600.0,-97750.0,8000,5,True
2023-10-01,sugar,g,-406269.5,1989.0,-408258.5,10000,4,True
2023-10-02,coffee,g,-673294.0,2394.0,-675688.0,15000,7,True
2023-10-02,milk,ml,-4360020.0,14600.0,-4374620.0,60000,3,True
2023-10-02,chocolate,g,-97750.0,400.0,-98150.0,8000,5,True
2023-10-02,sugar,g,-408258.5,1457.5,-409716.0,10000,4,True
2023-10-03,coffee,g,-675688.0,2484.0,-678172.0,15000,7,True
2023-10-03,milk,ml,-4374620.0,17460.0,-4392080.0,60000,3,True
2023-10-03,chocolate,g,-98150.0,525.0,-98675.0,8000,5,True
2023-10-03,sugar,g,-409716.0,1614.5,-411330.5,10000,4,True
2023-10-04,coffee,g,-678172.0,2538.0,-680710.0,15000,7,True
2023-10-04,milk,ml,-4392080.0,15740.0,-4407820.0,60000,3,True
2023-10-04,chocolate,g,-98675.0,475.0,-99150.0,8000,5,True
2023-10-04,sugar,g,-411330.5,1575.0,-412905.5,10000,4,True
2023-10-05,coffee,g,-680710.0,2502.0,-683212.0,15000,7,True
2023-10-05,milk,ml,-4407820.0,16200.0,-4424020.0,60000,3,True
2023-10-05,chocolate,g,-99150.0,375.0,-99525.0,8000,5,True
2023-10-05,sugar,g,-412905.5,1533.5,-414439.0,10000,4,True
2023-10-06,coffee,g,-683212.0,3006.0,-686218.0,15000,7,True
2023-10-06,milk,ml,-4424020.0,20020.0,-4444040.0,60000,3,True
2023-10-06,chocolate,g,-99525.0,500.0,-100025.0,8000,5,True
2023-10-06,sugar,g,-414439.0,1847.5,-416286.5,10000,4,True
2023-10-07,coffee,g,-686218.0,2988.0,-689206.0,15000,7,True
2023-10-07,milk,ml,-4444040.0,19480.0,-4463520.0,60000,3,True
2023-10-07,chocolate,g,-100025.0,650.0,-100675.0,8000,5,True
2023-10-07,sugar,g,-416286.5,1915.5,-418202.0,10000,4,True
2023-10-08,coffee,g,-689206.0,2772.0,-691978.0,15000,7,True
2023-10-08,milk,ml,-4463520.0,18280.0,-4481800.0,60000,3,True
2023-10-08,chocolate,g,-100675.0,575.0,-101250.0,8000,5,True
2023-10-08,sugar,g,-418202.0,1779.5,-419981.5,10000,4,True
2023-10-09,coffee,g,-691978.0,2250.0,-694228.0,15000,7,True
2023-10-09,milk,ml,-4481800.0,14260.0,-4496060.0,60000,3,True
2023-10-09,chocolate,g,-101250.0,425.0,-101675.0,8000,5,True
2023-10-09,sugar,g,-419981.5,1412.0,-421393.5,10000,4,True
2023-10-10,coffee,g,-694228.0,2916.0,-697144.0,15000,7,True
2023-10-10,milk,ml,-4496060.0,20480.0,-4516540.0,60000,3,True
2023-10-10,chocolate,g,-101675.0,625.0,-102300.0,8000,5,True
2023-10-10,sugar,g,-421393.5,1845.0,-423238.5,10000,4,True
2023-10-11,coffee,g,-697144.0,2700.0,-699844.0,15000,7,True
2023-10-11,milk,ml,-4516540.0,18960.0,-4535500.0,60000,3,True
2023-10-11,chocolate,g,-102300.0,675.0,-102975.0,8000,5,True
2023-10-11,sugar,g,-423238.5,1730.0,-424968.5,10000,4,True
2023-10-12,coffee,g,-699844.0,2538.0,-702382.0,15000,7,True
2023-10-12,milk,ml,-4535500.0,16680.0,-4552180.0,60000,3,True
2023-10-12,chocolate,g,-102975.0,525.0,-103500.0,8000,5,True
2023-10-12,sugar,g,-424968.5,1581.5,-426550.0,10000,4,True
2023-10-13,coffee,g,-702382.0,3078.0,-705460.0,15000,7,True
2023-10-13,milk,ml,-4552180.0,20880.0,-4573060.0,60000,3,True
2023-10-13,chocolate,g,-103500.0,750.0,-104250.0,8000,5,True
2023-10-13,sugar,g,-426550.0,2001.0,-428551.0,10000,4,True
2023-10-14,coffee,g,-705460.0,2826.0,-708286.0,15000,7,True
2023-10-14,milk,ml,-4573060.0,18000.0,-4591060.0,60000,3,True
2023-10-14,chocolate,g,-104250.0,450.0,-104700.0,8000,5,True
2023-10-14,sugar,g,-428551.0,1716.5,-430267.5,10000,4,True
2023-10-15,coffee,g,-708286.0,3024.0,-711310.0,15000,7,True
2023-10-15,milk,ml,-4591060.0,20560.0,-4611620.0,60000,3,True
2023-10-15,chocolate,g,-104700.0,575.0,-105275.0,8000,5,True
2023-10-15,sugar,g,-430267.5,1887.5,-432155.0,10000,4,True
2023-10-16,coffee,g,-711310.0,2430.0,-713740.0,15000,7,True
2023-10-16,milk,ml,-4611620.0,15460.0,-4627080.0,60000,3,True
2023-10-16,chocolate,g,-105275.0,425.0,-105700.0,8000,5,True
2023-10-16,sugar,g,-432155.0,1509.5,-433664.5,10000,4,True
2023-10-17,coffee,g,-713740.0,2286.0,-716026.0,15000,7,True
2023-10-17,milk,ml,-4627080.0,14760.0,-4641840.0,60000,3,True
2023-10-17,chocolate,g,-105700.0,375.0,-106075.0,8000,5,True
2023-10-17,sugar,g,-433664.5,1408.0,-435072.5,10000,4,True
2023-10-18,coffee,g,-716026.0,2286.0,-718312.0,15000,7,True
2023-10-18,milk,ml,-4641840.0,14200.0,-4656040.0,60000,3,True
2023-10-18,chocolate,g,-106075.0,425.0,-106500.0,8000,5,True
2023-10-18,sugar,g,-435072.5,1436.0,-436508.5,10000,4,True
2023-10-19,coffee,g,-718312.0,2520.0,-720832.0,15000,7,True
2023-10-19,milk,ml,-4656040.0,18840.0,-4674880.0,60000,3,True
2023-10-19,chocolate,g,-106500.0,600.0,-107100.0,8000,5,True
2023-10-19,sugar,g,-436508.5,1628.0,-438136.5,10000,4,True
2023-10-20,coffee,g,-720832.0,2880.0,-723712.0,15000,7,True
2023-10-20,milk,ml,-4674880.0,18040.0,-4692920.0,60000,3,True
2023-10-20,chocolate,g,-107100.0,575.0,-107675.0,8000,5,True
2023-10-20,sugar,g,-438136.5,1804.0,-439940.5,10000,4,True
2023-10-21,coffee,g,-723712.0,2970.0,-726682.0,15000,7,True
2023-10-21,milk,ml,-4692920.0,20920.0,-4713840.0,60000,3,True
2023-10-21,chocolate,g,-107675.0,800.0,-108475.0,8000,5,True
2023-10-21,sugar,g,-439940.5,1963.5,-441904.0,10000,4,True
2023-10-22,coffee,g,-726682.0,3096.0,-729778.0,15000,7,True
2023-10-22,milk,ml,-4713840.0,19320.0,-4733160.0,60000,3,True
2023-10-22,chocolate,g,-108475.0,450.0,-108925.0,8000,5,True
2023-10-22,sugar,g,-441904.0,1875.0,-443779.0,10000,4,True
2023-10-23,coffee,g,-729778.0,2358.0,-732136.0,15000,7,True
2023-10-23,milk,ml,-4733160.0,15140.0,-4748300.0,60000,3,True
2023-10-23,chocolate,g,-108925.0,550.0,-109475.0,8000,5,True
2023-10-23,sugar,g,-443779.0,1485.0,-445264.0,10000,4,True
2023-10-24,coffee,g,-732136.0,2484.0,-734620.0,15000,7,True
2023-10-24,milk,ml,-4748300.0,15580.0,-4763880.0,60000,3,True
2023-10-24,chocolate,g,-109475.0,500.0,-109975.0,8000,5,True
2023-10-24,sugar,g,-445264.0,1561.0,-446825.0,10000,4,True
2023-10-25,coffee,g,-734620.0,2232.0,-736852.0,15000,7,True
2023-10-25,milk,ml,-4763880.0,14760.0,-4778640.0,60000,3,True
2023-10-25,chocolate,g,-109975.0,525.0,-110500.0,8000,5,True
2023-10-25,sugar,g,-446825.0,1425.5,-448250.5,10000,4,True
2023-10-26,coffee,g,-736852.0,2232.0,-739084.0,15000,7,True
2023-10-26,milk,ml,-4778640.0,14940.0,-4793580.0,60000,3,True
2023-10-26,chocolate,g,-110500.0,525.0,-111025.0,8000,5,True
2023-10-26,sugar,g,-448250.5,1425.5,-449676.0,10000,4,True
2023-10-27,coffee,g,-739084.0,3042.0,-742126.0,15000,7,True
2023-10-27,milk,ml,-4793580.0,21000.0,-4814580.0,60000,3,True
2023-10-27,chocolate,g,-111025.0,675.0,-111700.0,8000,5,True
2023-10-27,sugar,g,-449676.0,1941.0,-451617.0,10000,4,True
2023-10-28,coffee,g,-742126.0,2934.0,-745060.0,15000,7,True
2023-10-28,milk,ml,-4814580.0,19000.0,-4833580.0,60000,3,True
2023-10-28,chocolate,g,-111700.0,425.0,-112125.0,8000,5,True
2023-10-28,sugar,g,-451617.0,1748.0,-453365.0,10000,4,True
2023-10-29,coffee,g,-745060.0,3060.0,-748120.0,15000,7,True
2023-10-29,milk,ml,-4833580.0,19160.0,-4852740.0,60000,3,True
2023-10-29,chocolate,g,-112125.0,475.0,-112600.0,8000,5,True
2023-10-29,sugar,g,-453365.0,1854.0,-455219.0,10000,4,True
2023-10-30,coffee,g,-748120.0,2322.0,-750442.0,15000,7,True
2023-10-30,milk,ml,-4852740.0,15720.0,-4868460.0,60000,3,True
2023-10-30,chocolate,g,-112600.0,450.0,-113050.0,8000,5,True
2023-10-30,sugar,g,-455219.0,1457.5,-456676.5,10000,4,True
2023-10-31,coffee,g,-750442.0,2412.0,-752854.0,15000,7,True
2023-10-31,milk,ml,-4868460.0,15440.0,-4883900.0,60000,3,True
2023-10-31,chocolate,g,-113050.0,475.0,-113525.0,8000,5,True
2023-10-31,sugar,g,-456676.5,1543.0,-458219.5,10000,4,True
2023-11-01,coffee,g,-752854.0,2376.0,-755230.0,15000,7,True
2023-11-01,milk,ml,-4883900.0,15080.0,-4898980.0,60000,3,True
2023-11-01,chocolate,g,-113525.0,400.0,-113925.0,8000,5,True
2023-11-01,sugar,g,-458219.5,1478.5,-459698.0,10000,4,True
2023-11-02,coffee,g,-755230.0,2358.0,-757588.0,15000,7,True
2023-11-02,milk,ml,-4898980.0,16520.0,-4915500.0,60000,3,True
2023-11-02,chocolate,g,-113925.0,700.0,-114625.0,8000,5,True
2023-11-02,sugar,g,-459698.0,1577.5,-461275.5,10000,4,True
2023-11-03,coffee,g,-757588.0,2952.0,-760540.0,15000,7,True
2023-11-03,milk,ml,-4915500.0,20640.0,-4936140.0,60000,3,True
2023-11-03,chocolate,g,-114625.0,750.0,-115375.0,8000,5,True
2023-11-03,sugar,g,-461275.5,1924.0,-463199.5,10000,4,True
2023-11-04,coffee,g,-760540.0,2610.0,-763150.0,15000,7,True
2023-11-04,milk,ml,-4936140.0,17900.0,-4954040.0,60000,3,True
2023-11-04,chocolate,g,-115375.0,700.0,-116075.0,8000,5,True
2023-11-04,sugar,g,-463199.5,1747.5,-464947.0,10000,4,True
2023-11-05,coffee,g,-763150.0,3132.0,-766282.0,15000,7,True
2023-11-05,milk,ml,-4954040.0,21400.0,-4975440.0,60000,3,True
2023-11-05,chocolate,g,-116075.0,650.0,-116725.0,8000,5,True
2023-11-05,sugar,g,-464947.0,1958.5,-466905.5,10000,4,True
2023-11-06,coffee,g,-766282.0,2304.0,-768586.0,15000,7,True
2023-11-06,milk,ml,-4975440.0,14840.0,-4990280.0,60000,3,True
2023-11-06,chocolate,g,-116725.0,475.0,-117200.0,8000,5,True
2023-11-06,sugar,g,-466905.5,1455.0,-468360.5,10000,4,True
2023-11-07,coffee,g,-768586.0,2232.0,-770818.0,15000,7,True
2023-11-07,milk,ml,-4990280.0,15760.0,-5006040.0,60000,3,True
2023-11-07,chocolate,g,-117200.0,575.0,-117775.0,8000,5,True
2023-11-07,sugar,g,-468360.5,1463.5,-469824.0,10000,4,True
2023-11-08,coffee,g,-770818.0,2142.0,-772960.0,15000,7,True
2023-11-08,milk,ml,-5006040.0,13680.0,-5019720.0,60000,3,True
2023-11-08,chocolate,g,-117775.0,375.0,-118150.0,8000,5,True
2023-11-08,sugar,g,-469824.0,1356.5,-471180.5,10000,4,True
2023-11-09,coffee,g,-772960.0,2520.0,-775480.0,15000,7,True
2023-11-09,milk,ml,-5019720.0,17040.0,-5036760.0,60000,3,True
2023-11-09,chocolate,g,-118150.0,525.0,-118675.0,8000,5,True
2023-11-09,sugar,g,-471180.5,1608.5,-472789.0,10000,4,True
2023-11-10,coffee,g,-775480.0,2808.0,-778288.0,15000,7,True
2023-11-10,milk,ml,-5036760.0,20140.0,-5056900.0,60000,3,True
2023-11-10,chocolate,g,-118675.0,650.0,-119325.0,8000,5,True
2023-11-10,sugar,g,-472789.0,1794.5,-474583.5,10000,4,True
2023-11-11,coffee,g,-778288.0,3042.0,-781330.0,15000,7,True
2023-11-11,milk,ml,-5056900.0,21000.0,-5077900.0,60000,3,True
2023-11-11,chocolate,g,-119325.0,675.0,-120000.0,8000,5,True
2023-11-11,sugar,g,-474583.5,1948.5,-476532.0,10000,4,True
2023-11-12,coffee,g,-781330.0,2718.0,-784048.0,15000,7,True
2023-11-12,milk,ml,-5077900.0,20660.0,-5098560.0,60000,3,True
2023-11-12,chocolate,g,-120000.0,775.0,-120775.0,8000,5,True
2023-11-12,sugar,g,-476532.0,1776.5,-478308.5,10000,4,True
2023-11-13,coffee,g,-784048.0,2160.0,-786208.0,15000,7,True
2023-11-13,milk,ml,-5098560.0,13620.0,-5112180.0,60000,3,True
2023-11-13,chocolate,g,-120775.0,375.0,-121150.0,8000,5,True
2023-11-13,sugar,g,-478308.5,1361.0,-479669.5,10000,4,True
2023-11-14,coffee,g,-786208.0,2304.0,-788512.0,15000,7,True
2023-11-14,milk,ml,-5112180.0,14440.0,-5126620.0,60000,3,True
2023-11-14,chocolate,g,-121150.0,500.0,-121650.0,8000,5,True
2023-11-14,sugar,g,-479669.5,1457.0,-481126.5,10000,4,True
2023-11-15,coffee,g,-788512.0,2628.0,-791140.0,15000,7,True
2023-11-15,milk,ml,-5126620.0,16320.0,-5142940.0,60000,3,True
2023-11-15,chocolate,g,-121650.0,375.0,-122025.0,8000,5,True
2023-11-15,sugar,g,-481126.5,1584.5,-482711.0,10000,4,True
2023-11-16,coffee,g,-791140.0,2520.0,-793660.0,15000,7,True
2023-11-16,milk,ml,-5142940.0,19920.0,-5162860.0,60000,3,True
2023-11-16,chocolate,g,-122025.0,900.0,-122925.0,8000,5,True
2023-11-16,sugar,g,-482711.0,1763.5,-484474.5,10000,4,True
2023-11-17,coffee,g,-793660.0,2862.0,-796522.0,15000,7,True
2023-11-17,milk,ml,-5162860.0,18420.0,-5181280.0,60000,3,True
2023-11-17,chocolate,g,-122925.0,675.0,-123600.0,8000,5,True
2023-11-17,sugar,g,-484474.5,1832.5,-486307.0,10000,4,True
2023-11-18,coffee,g,-796522.0,3096.0,-799618.0,15000,7,True
2023-11-18,milk,ml,-5181280.0,21100.0,-5202380.0,60000,3,True
2023-11-18,chocolate,g,-123600.0,575.0,-124175.0,8000,5,True
2023-11-18,sugar,g,-486307.0,1922.0,-488229.0,10000,4,True
2023-11-19,coffee,g,-799618.0,2808.0,-802426.0,15000,7,True
2023-11-19,milk,ml,-5202380.0,17880.0,-5220260.0,60000,3,True
2023-11-19,chocolate,g,-124175.0,525.0,-124700.0,8000,5,True
2023-11-19,sugar,g,-488229.0,1739.0,-489968.0,10000,4,True
2023-11-20,coffee,g,-802426.0,2466.0,-804892.0,15000,7,True
2023-11-20,milk,ml,-5220260.0,17080.0,-5237340.0,60000,3,True
2023-11-20,chocolate,g,-124700.0,575.0,-125275.0,8000,5,True
2023-11-20,sugar,g,-489968.0,1605.0,-491573.0,10000,4,True
2023-11-21,coffee,g,-804892.0,2124.0,-807016.0,15000,7,True
2023-11-21,milk,ml,-5237340.0,16060.0,-5253400.0,60000,3,True
2023-11-21,chocolate,g,-125275.0,650.0,-125925.0,8000,5,True
2023-11-21,sugar,g,-491573.0,1380.0,-492953.0,10000,4,True
2023-11-22,coffee,g,-807016.0,2376.0,-809392.0,15000,7,True
2023-11-22,milk,ml,-5253400.0,16140.0,-5269540.0,60000,3,True
2023-11-22,chocolate,g,-125925.0,525.0,-126450.0,8000,5,True
2023-11-22,sugar,g,-492953.0,1488.5,-494441.5,10000,4,True
2023-11-23,coffee,g,-809392.0,2394.0,-811786.0,15000,7,True
2023-11-23,milk,ml,-5269540.0,17060.0,-5286600.0,60000,3,True
2023-11-23,chocolate,g,-126450.0,700.0,-127150.0,8000,5,True
2023-11-23,sugar,g,-494441.5,1576.0,-496017.5,10000,4,True
2023-11-24,coffee,g,-811786.0,2934.0,-814720.0,15000,7,True
2023-11-24,milk,ml,-5286600.0,20180.0,-5306780.0,60000,3,True
2023-11-24,chocolate,g,-127150.0,700.0,-127850.0,8000,5,True
2023-11-24,sugar,g,-496017.5,1908.5,-497926.0,10000,4,True
2023-11-25,coffee,g,-814720.0,2538.0,-817258.0,15000,7,True
2023-11-25,milk,ml,-5306780.0,18520.0,-5325300.0,60000,3,True
2023-11-25,chocolate,g,-127850.0,725.0,-128575.0,8000,5,True
2023-11-25,sugar,g,-497926.0,1675.0,-499601.0,10000,4,True
2023-11-26,coffee,g,-817258.0,2880.0,-820138.0,15000,7,True
2023-11-26,milk,ml,-5325300.0,22860.0,-5348160.0,60000,3,True
2023-11-26,chocolate,g,-128575.0,900.0,-129475.0,8000,5,True
2023-11-26,sugar,g,-499601.0,1948.0,-501549.0,10000,4,True
2023-11-27,coffee,g,-820138.0,2394.0,-822532.0,15000,7,True
2023-11-27,milk,ml,-5348160.0,16140.0,-5364300.0,60000,3,True
2023-11-27,chocolate,g,-129475.0,525.0,-130000.0,8000,5,True
2023-11-27,sugar,g,-501549.0,1531.0,-503080.0,10000,4,True
2023-11-28,coffee,g,-822532.0,2466.0,-824998.0,15000,7,True
2023-11-28,milk,ml,-5364300.0,16420.0,-5380720.0,60000,3,True
2023-11-28,chocolate,g,-130000.0,425.0,-130425.0,8000,5,True
2023-11-28,sugar,g,-503080.0,1527.5,-504607.5,10000,4,True
2023-11-29,coffee,g,-824998.0,2304.0,-827302.0,15000,7,True
2023-11-29,milk,ml,-5380720.0,15740.0,-5396460.0,60000,3,True
2023-11-29,chocolate,g,-130425.0,625.0,-131050.0,8000,5,True
2023-11-29,sugar,g,-504607.5,1509.5,-506117.0,10000,4,True
2023-11-30,coffee,g,-827302.0,2394.0,-829696.0,15000,7,True
2023-11-30,milk,ml,-5396460.0,16680.0,-5413140.0,60000,3,True
2023-11-30,chocolate,g,-131050.0,675.0,-131725.0,8000,5,True
2023-11-30,sugar,g,-506117.0,1573.0,-507690.0,10000,4,True
2023-12-01,coffee,g,-829696.0,2520.0,-832216.0,15000,7,True
2023-12-01,milk,ml,-5413140.0,17980.0,-5431120.0,60000,3,True
2023-12-01,chocolate,g,-131725.0,725.0,-132450.0,8000,5,True
2023-12-01,sugar,g,-507690.0,1680.5,-509370.5,10000,4,True
2023-12-02,coffee,g,-832216.0,3006.0,-835222.0,15000,7,True
2023-12-02,milk,ml,-5431120.0,20320.0,-5451440.0,60000,3,True
2023-12-02,chocolate,g,-132450.0,725.0,-133175.0,8000,5,True
2023-12-02,sugar,g,-509370.5,1925.5,-511296.0,10000,4,True
2023-12-03,coffee,g,-835222.0,3042.0,-838264.0,15000,7,True
2023-12-03,milk,ml,-5451440.0,20400.0,-5471840.0,60000,3,True
2023-12-03,chocolate,g,-133175.0,825.0,-134000.0,8000,5,True
2023-12-03,sugar,g,-511296.0,1997.5,-513293.5,10000,4,True
2023-12-04,coffee,g,-838264.0,2268.0,-840532.0,15000,7,True
2023-12-04,milk,ml,-5471840.0,15720.0,-5487560.0,60000,3,True
2023-12-04,chocolate,g,-134000.0,750.0,-134750.0,8000,5,True
2023-12-04,sugar,g,-513293.5,1533.5,-514827.0,10000,4,True
2023-12-05,coffee,g,-840532.0,2466.0,-842998.0,15000,7,True
2023-12-05,milk,ml,-5487560.0,15860.0,-5503420.0,60000,3,True
2023-12-05,chocolate,g,-134750.0,550.0,-135300.0,8000,5,True
2023-12-05,sugar,g,-514827.0,1570.0,-516397.0,10000,4,True
2023-12-06,coffee,g,-842998.0,2088.0,-845086.0,15000,7,True
2023-12-06,milk,ml,-5503420.0,15260.0,-5518680.0,60000,3,True
2023-12-06,chocolate,g,-135300.0,625.0,-135925.0,8000,5,True
2023-12-06,sugar,g,-516397.0,1401.0,-517798.0,10000,4,True
2023-12-07,coffee,g,-845086.0,2340.0,-847426.0,15000,7,True
2023-12-07,milk,ml,-5518680.0,16040.0,-5534720.0,60000,3,True
2023-12-07,chocolate,g,-135925.0,550.0,-136475.0,8000,5,True
2023-12-07,sugar,g,-517798.0,1507.0,-519305.0,10000,4,True
2023-12-08,coffee,g,-847426.0,2916.0,-850342.0,15000,7,True
2023-12-08,milk,ml,-5534720.0,17540.0,-5552260.0,60000,3,True
2023-12-08,chocolate,g,-136475.0,400.0,-136875.0,8000,5,True
2023-12-08,sugar,g,-519305.0,1781.5,-521086.5,10000,4,True
2023-12-09,coffee,g,-850342.0,2844.0,-853186.0,15000,7,True
2023-12-09,milk,ml,-5552260.0,19660.0,-5571920.0,60000,3,True
2023-12-09,chocolate,g,-136875.0,725.0,-137600.0,8000,5,True
2023-12-09,sugar,g,-521086.5,1824.0,-522910.5,10000,4,True
2023-12-10,coffee,g,-853186.0,2808.0,-855994.0,15000,7,True
2023-12-10,milk,ml,-5571920.0,19780.0,-5591700.0,60000,3,True
2023-12-10,chocolate,g,-137600.0,725.0,-138325.0,8000,5,True
2023-12-10,sugar,g,-522910.5,1865.5,-524776.0,10000,4,True
2023-12-11,coffee,g,-855994.0,2322.0,-858316.0,15000,7,True
2023-12-11,milk,ml,-5591700.0,15740.0,-5607440.0,60000,3,True
2023-12-11,chocolate,g,-138325.0,625.0,-138950.0,8000,5,True
2023-12-11,sugar,g,-524776.0,1517.5,-526293.5,10000,4,True
2023-12-12,coffee,g,-858316.0,2808.0,-861124.0,15000,7,True
2023-12-12,milk,ml,-5607440.0,21260.0,-5628700.0,60000,3,True
2023-12-12,chocolate,g,-138950.0,1000.0,-139950.0,8000,5,True
2023-12-12,sugar,g,-526293.5,1954.5,-528248.0,10000,4,True
2023-12-13,coffee,g,-861124.0,2394.0,-863518.0,15000,7,True
